3500.0698	2.842e2
3500.7773	2.342e2
3501.0476	4.302e2
3501.9961	2.876e3
3502.7566	3.785e3
3503.3687	1.291e3
3504.2437	8.958e2
3504.6965	1.986e2
3505.1714	1.301e3
3505.6335	7.140e2
3506.0693	1.757e3
3506.5049	8.697e2
3506.9102	1.394e3
3507.8313	8.522e2
3508.2188	1.598e3
3508.7217	1.941e3
3509.0520	1.578e3
3509.6008	2.082e3
3510.0491	1.718e3
3510.3127	1.406e3
3510.8994	5.002e3
3511.3608	6.257e2
3512.0149	1.967e3
3512.4229	2.025e3
3512.8625	4.896e2
3513.2700	2.390e3
3514.0432	4.597e2
3514.4214	1.863e3
3514.7620	5.602e2
3515.1194	5.904e2
3515.5681	4.156e2
3515.8257	5.574e2
3516.4080	1.782e2
3516.8025	1.057e2
3517.5566	3.063e2
3517.9055	1.003e3
3518.2827	9.447e2
3518.8142	1.932e3
3519.2358	1.295e3
3519.7141	1.618e3
3520.4097	1.684e3
3521.0923	2.217e3
3521.5139	2.048e3
3522.1855	3.106e3
3522.5134	7.039e2
3523.2173	2.152e3
3524.0322	2.912e3
3525.1267	1.168e3
3525.6853	6.468e2
3526.1763	1.459e3
3526.5356	1.195e3
3526.9917	1.573e3
3527.3638	5.312e2
3527.7241	4.490e2
3528.4333	1.377e3
3528.7324	1.046e3
3529.2368	1.018e3
3529.8318	2.163e3
3530.1201	1.707e3
3530.5205	1.238e3
3530.9929	1.512e3
3531.5828	3.880e2
3532.0950	4.700e2
3532.9211	1.499e3
3533.5833	1.199e3
3533.8616	2.284e2
3534.3887	1.361e3
3534.6609	3.441e2
3535.3489	2.574e3
3535.8506	10.000e2
3536.1125	7.982e2
3536.9810	5.209e2
3537.6921	1.208e3
3538.7458	5.884e3
3539.7598	1.023e3
3540.2588	1.126e3
3540.5195	1.645e3
3540.9905	1.026e3
3541.9185	1.053e3
3542.3735	1.193e2
3542.6992	2.466e3
3542.9658	2.148e2
3543.3789	2.399e2
3543.7371	9.425e2
3544.1272	1.213e3
3544.5166	7.684e2
3545.2900	1.329e3
3546.1638	7.830e2
3546.3638	6.569e2
3547.1086	1.539e3
3547.3618	5.904e2
3547.9067	1.209e3
3548.3384	2.318e2
3548.8945	4.723e3
3549.6975	6.331e2
3550.1553	1.235e3
3551.0977	2.232e3
3551.3647	2.570e2
3552.1619	9.095e2
3552.7251	1.579e3
3553.6143	2.975e3
3554.1758	1.388e3
3554.4619	4.069e2
3555.0171	6.389e2
3555.4375	2.926e2
3556.0447	6.246e2
3556.3296	7.817e2
3556.8833	1.223e3
3557.6624	2.177e2
3558.1433	1.326e3
3558.5315	3.454e3
3558.9197	8.360e2
3559.3860	1.021e3
3559.7859	7.103e2
3560.3977	1.987e2
3560.8733	8.267e2
3561.3025	1.315e3
3561.7295	4.754e2
3562.1995	2.313e3
3562.7883	2.273e3
3563.0735	5.325e2
3563.4321	1.580e3
3564.0012	2.587e3
3564.3169	9.228e2
3564.8325	1.171e3
3565.1414	7.666e2
3565.6814	4.989e2
3566.0222	1.761e3
3566.9031	3.485e3
3567.8088	1.367e3
3568.4956	2.332e3
3568.9695	3.670e3
3569.2605	9.056e2
3569.7366	3.805e2
3570.3469	9.123e2
3570.7271	1.210e3
3571.1472	1.112e3
3571.4556	1.307e3
3571.9622	2.841e3
3572.5247	1.245e2
3572.9053	5.293e2
3573.3333	4.831e2
3573.7385	6.464e2
3574.1748	5.452e2
3574.3613	3.587e2
3574.6370	1.174e3
3575.0906	1.505e3
3575.7141	2.492e3
3576.4202	2.095e3
3576.9036	6.875e2
3577.3323	8.939e2
3577.7300	6.212e2
3578.1431	2.134e3
3578.7776	2.868e2
3579.1257	8.307e2
3579.4500	8.032e2
3579.7297	8.432e2
3580.0977	1.027e3
3580.3438	2.382e3
3580.8291	1.735e3
3581.2087	1.827e3
3581.5640	4.301e2
3582.2322	2.820e3
3583.2473	2.603e3
3583.7346	8.505e2
3584.1213	8.176e2
3584.3643	4.222e2
3584.7219	1.044e3
3585.2307	1.279e2
3585.7395	5.331e2
3586.1194	1.596e3
3586.8818	1.432e3
3588.2935	1.053e3
3588.8242	2.539e3
3589.3462	8.441e2
3589.7134	1.705e3
3590.1199	1.762e3
3590.4177	1.408e3
3591.3711	2.393e3
3592.3865	4.951e2
3592.7234	4.072e2
3593.1699	1.020e3
3593.5276	2.979e2
3594.2168	7.164e2
3594.5869	1.114e3
3595.4944	1.664e3
3596.0679	2.392e3
3596.8250	1.336e3
3597.1128	7.864e2
3597.8423	5.721e2
3598.1880	1.227e3
3598.6606	2.864e3
3599.1123	2.772e3
3600.3845	3.444e3
3600.8530	1.402e3
3601.2263	4.932e2
3601.7332	6.732e2
3602.1208	1.172e3
3602.6799	1.022e3
3603.3921	1.553e3
3603.8560	5.880e2
3604.1257	1.126e3
3604.7080	7.210e2
3605.8921	6.180e2
3606.2605	1.664e2
3607.3213	2.405e3
3607.6628	7.909e1
3608.2002	1.740e3
3608.5603	1.974e2
3609.2876	1.157e3
3609.7236	1.077e3
3610.2405	1.563e3
3610.6860	2.051e3
3611.0779	1.651e3
3611.3662	8.563e2
3611.8391	1.872e3
3612.3147	1.326e3
3612.8730	5.469e2
3613.1335	8.168e2
3613.6843	1.259e3
3614.1807	2.722e3
3614.5640	3.879e2
3615.2139	1.260e3
3615.7471	1.369e2
3616.1929	9.402e2
3616.5835	9.348e2
3617.0535	1.024e3
3617.3176	9.359e2
3617.7007	1.327e3
3618.2756	1.493e3
3618.5334	1.993e3
3618.9910	4.965e2
3619.2239	1.146e3
3619.6921	1.411e2
3620.0452	2.173e3
3620.5073	6.924e2
3621.1304	6.949e2
3621.5137	1.063e3
3621.8735	6.180e2
3622.2107	1.969e3
3622.5654	4.231e2
3623.2007	2.590e3
3623.5857	1.555e3
3624.1938	2.611e3
3624.5132	7.001e2
3624.7620	3.243e2
