10000.0000	8.346e2
10001.0000	1.134e3
10002.0000	1.109e3
10003.0000	1.376e3
10004.0000	1.687e3
10005.0000	2.548e3
10006.0000	5.988e3
10007.0000	8.820e3
10008.0000	6.346e3
10009.0000	3.849e3
10010.0000	4.483e3
10011.0000	9.992e2
10012.0000	7.611e1
10013.0000	1.575e2
10014.0000	1.668e2
10015.0000	1.299e0
10016.0000	1.179e-1
10017.0000	3.574e-1
10018.0000	1.083e0
10019.0000	3.282e0
10020.0000	9.945e0
10021.0000	3.014e1
10022.0000	9.132e1
10023.0000	1.473e2
10024.0000	3.488e1
10025.0000	2.055e2
10026.0000	4.284e5
10027.0000	1.566e5
10028.0000	8.102e4
10029.0000	3.768e4
10030.0000	3.372e4
10031.0000	3.868e4
10032.0000	4.436e4
10033.0000	5.066e4
10034.0000	5.523e4
10035.0000	5.750e4
10036.0000	6.738e4
10037.0000	8.084e4
10038.0000	7.357e4
10039.0000	5.084e4
10040.0000	3.794e4
10041.0000	3.524e4
10042.0000	3.463e4
10043.0000	3.669e4
10044.0000	5.352e4
10045.0000	1.200e5
10046.0000	1.913e5
10047.0000	1.690e5
10048.0000	9.576e4
10049.0000	5.326e4
10050.0000	3.863e4
10051.0000	3.404e4
10052.0000	4.233e4
10053.0000	7.132e4
10054.0000	9.073e4
10055.0000	7.279e4
10056.0000	5.009e4
10057.0000	6.362e4
10058.0000	1.052e5
10059.0000	1.175e5
10060.0000	8.243e4
10061.0000	4.860e4
10062.0000	3.951e4
10063.0000	4.919e4
10064.0000	6.528e4
10065.0000	6.696e4
10066.0000	5.386e4
10067.0000	4.315e4
10068.0000	4.253e4
10069.0000	4.872e4
10070.0000	5.326e4
10071.0000	5.030e4
10072.0000	4.452e4
10073.0000	4.599e4
10074.0000	5.839e4
10075.0000	8.456e4
10076.0000	2.011e5
10077.0000	2.873e5
10078.0000	1.694e5
10079.0000	5.896e4
10080.0000	5.819e4
10081.0000	6.404e4
10082.0000	5.881e4
10083.0000	4.509e4
10084.0000	3.502e4
10085.0000	3.381e4
10086.0000	3.611e4
10087.0000	3.654e4
10088.0000	4.176e4
10089.0000	6.202e4
10090.0000	1.350e5
10091.0000	1.938e5
10092.0000	1.387e5
10093.0000	7.532e4
10094.0000	7.223e4
10095.0000	8.186e4
10096.0000	8.996e4
10097.0000	8.858e4
10098.0000	7.387e4
10099.0000	5.604e4
10100.0000	4.599e4
10101.0000	4.609e4
10102.0000	5.312e4
10103.0000	5.716e4
10104.0000	5.430e4
10105.0000	5.467e4
10106.0000	6.302e4
10107.0000	7.217e4
10108.0000	8.259e4
10109.0000	9.403e4
10110.0000	9.469e4
10111.0000	9.954e4
10112.0000	1.240e5
10113.0000	1.506e5
10114.0000	1.612e5
10115.0000	1.506e5
10116.0000	1.280e5
10117.0000	9.402e4
10118.0000	6.035e4
10119.0000	4.833e4
10120.0000	9.433e4
10121.0000	1.463e5
10122.0000	1.174e5
10123.0000	7.902e4
10124.0000	6.302e4
10125.0000	7.685e4
10126.0000	1.112e5
10127.0000	1.155e5
10128.0000	1.202e5
10129.0000	1.026e5
10130.0000	6.204e4
10131.0000	4.562e4
10132.0000	4.456e4
10133.0000	4.578e4
10134.0000	4.552e4
10135.0000	4.312e4
10136.0000	4.336e4
10137.0000	5.356e4
10138.0000	1.591e5
10139.0000	2.503e5
10140.0000	1.466e5
10141.0000	4.739e4
10142.0000	4.322e4
10143.0000	3.608e4
10144.0000	3.398e4
10145.0000	4.965e4
10146.0000	8.291e4
10147.0000	1.419e5
10148.0000	2.229e5
10149.0000	2.383e5
10150.0000	1.555e5
10151.0000	7.758e4
10152.0000	5.674e4
10153.0000	7.660e4
10154.0000	1.157e5
10155.0000	1.315e5
10156.0000	1.136e5
10157.0000	9.276e4
10158.0000	7.787e4
10159.0000	6.204e4
10160.0000	5.201e4
10161.0000	6.128e4
10162.0000	9.635e4
10163.0000	1.282e5
10164.0000	1.163e5
10165.0000	7.733e4
10166.0000	5.175e4
10167.0000	4.853e4
10168.0000	1.260e5
10169.0000	3.244e5
10170.0000	3.894e5
10171.0000	2.078e5
10172.0000	7.577e4
10173.0000	6.905e4
10174.0000	7.074e4
10175.0000	6.297e4
10176.0000	5.115e4
10177.0000	5.039e4
10178.0000	5.909e4
10179.0000	6.287e4
10180.0000	7.215e4
10181.0000	1.007e5
10182.0000	1.383e5
10183.0000	1.622e5
10184.0000	1.507e5
10185.0000	1.212e5
10186.0000	9.830e4
10187.0000	7.909e4
10188.0000	6.974e4
10189.0000	7.531e4
10190.0000	7.957e4
10191.0000	6.759e4
10192.0000	5.515e4
10193.0000	6.935e4
10194.0000	1.108e5
10195.0000	1.401e5
10196.0000	1.364e5
10197.0000	1.240e5
10198.0000	1.117e5
10199.0000	9.799e4
10200.0000	8.823e4
10201.0000	8.368e4
10202.0000	8.081e4
10203.0000	7.912e4
10204.0000	7.936e4
10205.0000	7.958e4
10206.0000	7.856e4
10207.0000	7.488e4
10208.0000	7.330e4
10209.0000	7.155e4
10210.0000	6.816e4
10211.0000	8.337e4
10212.0000	1.293e5
10213.0000	1.679e5
10214.0000	1.592e5
10215.0000	1.280e5
10216.0000	1.250e5
10217.0000	1.490e5
10218.0000	1.522e5
10219.0000	1.219e5
10220.0000	9.225e4
10221.0000	8.658e4
10222.0000	1.015e5
10223.0000	1.106e5
10224.0000	9.794e4
10225.0000	8.373e4
10226.0000	7.702e4
10227.0000	7.132e4
10228.0000	7.112e4
10229.0000	7.666e4
10230.0000	7.465e4
10231.0000	6.000e4
10232.0000	5.028e4
10233.0000	5.823e4
10234.0000	7.552e4
10235.0000	8.561e4
10236.0000	8.301e4
10237.0000	8.058e4
10238.0000	8.362e4
10239.0000	8.365e4
10240.0000	8.125e4
10241.0000	7.831e4
10242.0000	7.163e4
10243.0000	6.454e4
10244.0000	7.830e4
10245.0000	1.051e5
10246.0000	1.083e5
10247.0000	9.731e4
10248.0000	8.843e4
10249.0000	6.950e4
10250.0000	4.341e4
10251.0000	2.999e4
10252.0000	3.156e4
10253.0000	3.729e4
10254.0000	4.300e4
10255.0000	6.149e4
10256.0000	1.064e5
10257.0000	1.365e5
10258.0000	1.098e5
10259.0000	7.538e4
10260.0000	6.341e4
10261.0000	5.335e4
10262.0000	7.072e4
10263.0000	1.283e5
10264.0000	1.884e5
10265.0000	2.138e5
10266.0000	1.838e5
10267.0000	1.186e5
10268.0000	7.297e4
10269.0000	5.966e4
10270.0000	6.113e4
10271.0000	7.353e4
10272.0000	8.613e4
10273.0000	8.435e4
10274.0000	7.164e4
10275.0000	6.122e4
10276.0000	5.908e4
10277.0000	6.558e4
10278.0000	6.977e4
10279.0000	6.033e4
10280.0000	4.724e4
10281.0010	4.404e4
10282.0010	4.963e4
10283.0010	6.354e4
10284.0010	1.095e5
10285.0010	1.894e5
10286.0010	2.276e5
10287.0010	1.832e5
10288.0010	1.158e5
10289.0010	7.487e4
10290.0010	6.192e4
10291.0010	7.553e4
10292.0010	9.898e4
10293.0010	9.717e4
10294.0010	7.599e4
10295.0010	6.043e4
10296.0010	5.343e4
10297.0010	5.924e4
10298.0010	7.116e4
10299.0010	6.892e4
10300.0010	5.456e4
10301.0010	4.918e4
10302.0010	6.033e4
10303.0010	7.814e4
10304.0010	8.987e4
10305.0010	9.249e4
10306.0010	9.794e4
10307.0010	1.101e5
10308.0010	1.057e5
10309.0010	7.937e4
10310.0010	5.735e4
10311.0010	4.770e4
10312.0010	4.176e4
10313.0010	3.753e4
10314.0010	3.391e4
10315.0010	3.593e4
10316.0010	6.390e4
10317.0010	1.333e5
10318.0010	1.763e5
10319.0010	1.856e5
10320.0010	1.885e5
10321.0010	1.347e5
10322.0010	1.099e5
10323.0010	1.462e5
10324.0010	1.557e5
10325.0010	1.233e5
10326.0010	7.381e4
10327.0010	4.483e4
10328.0010	5.203e4
10329.0010	1.984e5
10330.0010	3.449e5
10331.0010	2.559e5
10332.0010	1.306e5
10333.0010	7.276e4
10334.0010	4.101e4
10335.0010	6.221e4
10336.0010	1.208e5
10337.0010	1.708e5
10338.0010	1.476e5
10339.0010	9.303e4
10340.0010	7.940e4
10341.0010	1.333e5
10342.0010	2.370e5
10343.0010	2.794e5
10344.0010	2.136e5
10345.0010	1.455e5
10346.0010	1.273e5
10347.0010	1.352e5
10348.0010	1.482e5
10349.0010	1.474e5
10350.0010	1.347e5
10351.0010	1.287e5
10352.0010	1.357e5
10353.0010	1.365e5
10354.0010	1.218e5
10355.0010	1.095e5
10356.0010	1.102e5
10357.0010	1.069e5
10358.0010	8.640e4
10359.0010	6.237e4
10360.0010	5.164e4
10361.0010	5.902e4
10362.0010	7.384e4
10363.0010	7.622e4
10364.0010	6.851e4
10365.0010	8.596e4
10366.0010	1.073e5
10367.0010	8.312e4
10368.0010	5.353e4
10369.0010	5.363e4
10370.0010	7.550e4
10371.0010	9.500e4
