10000.0000	1.238e3
10001.0000	1.683e3
10002.0000	1.649e3
10003.0000	1.810e3
10004.0000	2.246e3
10005.0000	2.882e3
10006.0000	4.870e3
10007.0000	8.931e3
10008.0000	6.300e3
10009.0000	4.644e3
10010.0000	2.994e3
10011.0000	6.665e2
10012.0000	1.900e1
10013.0000	6.748e0
10014.0000	2.018e1
10015.0000	8.805e-1
10016.0000	2.378e-3
10017.0000	7.194e-3
10018.0000	2.180e-2
10019.0000	6.606e-2
10020.0000	2.002e-1
10021.0000	6.066e-1
10022.0000	1.838e0
10023.0000	5.525e0
10024.0000	8.950e0
10025.0000	3.816e-2
10026.0000	4.531e5
10027.0000	1.303e5
10028.0000	7.217e4
10029.0000	3.906e4
10030.0000	3.626e4
10031.0000	4.031e4
10032.0000	4.713e4
10033.0000	5.630e4
10034.0000	5.944e4
10035.0000	5.964e4
10036.0000	9.100e4
10037.0000	1.487e5
10038.0000	1.612e5
10039.0000	1.111e5
10040.0000	5.645e4
10041.0000	3.093e4
10042.0000	3.025e4
10043.0000	8.644e4
10044.0000	1.783e5
10045.0000	2.368e5
10046.0000	2.381e5
10047.0000	1.627e5
10048.0000	8.599e4
10049.0000	7.156e4
10050.0000	7.643e4
10051.0000	7.382e4
10052.0000	6.529e4
10053.0000	6.156e4
10054.0000	6.245e4
10055.0000	6.126e4
10056.0000	6.590e4
10057.0000	7.795e4
10058.0000	7.943e4
10059.0000	6.282e4
10060.0000	4.420e4
10061.0000	3.693e4
10062.0000	4.208e4
10063.0000	8.366e4
10064.0000	1.564e5
10065.0000	1.665e5
10066.0000	9.854e4
10067.0000	4.682e4
10068.0000	3.640e4
10069.0000	4.081e4
10070.0000	4.427e4
10071.0000	3.862e4
10072.0000	3.326e4
10073.0000	4.422e4
10074.0000	7.735e4
10075.0000	1.361e5
10076.0000	3.246e5
10077.0000	4.363e5
10078.0000	2.240e5
10079.0000	4.673e4
10080.0000	5.111e4
10081.0000	6.527e4
10082.0000	6.950e4
10083.0000	6.233e4
10084.0000	4.599e4
10085.0000	3.218e4
10086.0000	2.697e4
