10000.0000	1.505e3
10001.0000	2.243e3
10002.0000	2.344e3
10003.0000	1.711e3
10004.0000	1.930e3
10005.0000	2.833e3
10006.0000	6.534e3
10007.0000	1.030e4
10008.0000	7.921e3
10009.0000	6.389e3
10010.0000	3.670e3
10011.0000	2.275e2
10012.0000	1.983e1
10013.0000	5.976e1
10014.0000	1.526e2
10015.0000	5.155e-1
10016.0000	1.085e-5
10017.0000	3.221e-5
10018.0000	9.761e-5
10019.0000	2.958e-4
10020.0000	8.963e-4
10021.0000	2.716e-3
10022.0000	8.231e-3
10023.0000	2.494e-2
10024.0000	7.558e-2
10025.0000	2.324e-5
10026.0000	2.075e5
10027.0000	1.068e5
10028.0000	6.178e4
10029.0000	4.605e4
10030.0000	4.960e4
10031.0000	4.972e4
10032.0000	4.616e4
10033.0000	4.668e4
10034.0000	4.863e4
10035.0000	5.314e4
10036.0000	7.364e4
10037.0000	1.063e5
10038.0000	1.090e5
10039.0000	6.989e4
10040.0000	3.696e4
10041.0000	2.991e4
10042.0000	3.854e4
10043.0000	1.009e5
10044.0000	1.879e5
10045.0000	2.581e5
10046.0000	3.141e5
10047.0000	2.512e5
10048.0000	1.203e5
10049.0000	6.592e4
10050.0000	5.692e4
10051.0000	4.785e4
10052.0000	4.604e4
10053.0000	8.865e4
10054.0000	1.447e5
10055.0000	1.341e5
10056.0000	9.319e4
10057.0000	8.503e4
10058.0000	1.028e5
10059.0000	1.044e5
10060.0000	7.528e4
10061.0000	5.536e4
10062.0000	6.426e4
10063.0000	9.576e4
10064.0000	1.216e5
10065.0000	1.090e5
10066.0000	7.884e4
10067.0000	5.753e4
10068.0000	4.616e4
10069.0000	4.247e4
10070.0000	4.072e4
10071.0000	3.923e4
10072.0000	4.372e4
10073.0000	6.348e4
10074.0000	8.964e4
10075.0000	1.266e5
10076.0000	2.292e5
10077.0000	4.102e5
10078.0000	4.256e5
10079.0000	2.001e5
10080.0000	6.743e4
10081.0000	7.199e4
10082.0000	7.005e4
10083.0000	6.014e4
10084.0000	4.427e4
10085.0000	3.412e4
10086.0000	3.248e4
10087.0000	3.477e4
10088.0000	4.352e4
10089.0000	5.712e4
10090.0000	9.614e4
10091.0000	1.366e5
10092.0000	1.146e5
10093.0000	7.540e4
10094.0000	6.464e4
10095.0000	6.234e4
10096.0000	8.699e4
10097.0000	1.316e5
10098.0000	1.277e5
10099.0000	8.007e4
10100.0000	5.200e4
10101.0000	5.037e4
10102.0000	5.601e4
10103.0000	6.210e4
10104.0000	6.686e4
10105.0000	7.133e4
10106.0000	7.476e4
10107.0000	7.380e4
10108.0000	7.732e4
10109.0000	9.301e4
10110.0000	1.027e5
